------- test 1 [length 80 bytes] ----
7
-15 0 5 10
-56 2 -55 3
-56 4 -55 5
-56 6 -55 7
-56 8 -55 9
-56 10 -55 11
-56 12 -55 13
-56 14 -55 15
-56 16 -55 17
-56 18 -55 19
-56 20 -55 21
-56 22 -55 23
-56 24 -55 25
-56 26 -55 27
-56 28 -55 29
-56 30 -55 31
-56 32 -55 33
-56 34 -55 35
-56 36 -55 37
-56 38 -55 39
-56 40 -55 41
-56 42 -55 43
-56 44 -55 45
-56 46 -55 47
-56 48 -55 49
-56 50 -55 51
-56 52 -55 53
-56 54 -55 55
-56 56 -55 57
-56 58 -55 59
-56 60 -55 61
-56 62 -55 63
-56 64 -55 65
-56 66 -55 67
-56 68 -55 69
-54 -70 -53 -69
-54 -68 -53 -67
-54 -66 -53 -65
-54 -64 -53 -63
-54 -62 -53 -61
-54 -60 -53 -59
-54 -58 -53 -57
-54 -56 -53 -55
-54 -54 -53 -53
-54 -52 -53 -51
-54 -50 -53 -49
-54 -48 -53 -47
-54 -46 -53 -45
-54 -44 -53 -43
-54 -42 -53 -41
-54 -40 -53 -39
-54 -38 -53 -37
-54 -36 -53 -35
-54 -34 -53 -33
-54 -32 -53 -31
-54 -30 -53 -29
-54 -28 -53 -27
-54 -26 -53 -25
-54 -24 -53 -23
-54 -22 -53 -21
-54 -20 -53 -19
-54 -18 -53 -17
-54 -16 -53 -15
-54 -14 -53 -13
-54 -12 -53 -11
-54 -10 -53 -9
-54 -8 -53 -7
-54 -6 -53 -5
-54 -4 -53 -3
-54 -2 -53 -1
-54 0 -53 1
-54 2 -53 3
-54 4 -53 5
-54 6 -53 7
-54 8 -53 9
-54 10 -53 11
-54 12 -53 13
-54 14 -53 15
-54 16 -53 17
-54 18 -53 19
-54 20 -53 21
-54 22 -53 23
-54 24 -53 25
-54 26 -53 27
-54 28 -53 29
-54 30 -53 31
-54 32 -53 33
-54 34 -53 35
-54 36 -53 37
-54 38 -53 39
-54 40 -53 41
-54 42 -53 43
-54 44 -53 45
-54 46 -53 47
-54 48 -53 49
-54 50 -53 51
-54 52 -53 53
-54 54 -53 55
-54 56 -53 57
-54 58 -53 59
-54 60 -53 61
-54 62 -53 63
-54 64 -53 65
-54 66 -53 67
-54 68 -53 69
-52 -70 -51 -69
-52 -68 -51 -67
-52 -66 -51 -65
-52 -64 -51 -63
-52 -62 -51 -61
-52 -60 -51 -59
-52 -58 -51 -57
-52 -56 -51 -55
-52 -54 -51 -53
-52 -52 -51 -51
-52 -50 -51 -49
-52 -48 -51 -47
-52 -46 -51 -45
-52 -44 -51 -43
-52 -42 -51 -41
-52 -40 -51 -39
-52 -38 -51 -37
-52 -36 -51 -35
-52 -34 -51 -33
-52 -32 -51 -31
-52 -30 -51 -29
-52 -28 -51 -27
-52 -26 -51 -25
-52 -24 -51 -23
-52 -22 -51 -21
-52 -20 -51 -19
-52 -18 -51 -17
-52 -16 -51 -15
-52 -14 -51 -13
-52 -12 -51 -11
-52 -10 -51 -9
-52 -8 -51 -7
-52 -6 -51 -5
-52 -4 -51 -3
-52 -2 -51 -1
-52 0 -51 1
-52 2 -51 3
-52 4 -51 5
-52 6 -51 7
-52 8 -51 9
-52 10 -51 11
-52 12 -51 13
-52 14 -51 15
-52 16 -51 17
-52 18 -51 19
-52 20 -51 21
-52 22 -51 23
-52 24 -51 25
-52 26 -51 27
-52 28 -51 29
-52 30 -51 31
-52 32 -51 33
-52 34 -51 35
-52 36 -51 37
-52 38 -51 39
-52 40 -51 41
-52 42 -51 43
-52 44 -51 45
-52 46 -51 47
-52 48 -51 49
-52 50 -51 51
-52 52 -51 53
-52 54 -51 55
-52 56 -51 57
-52 58 -51 59
-52 60 -51 61
-52 62 -51 63
-52 64 -51 65
-52 66 -51 67
-52 68 -51 69
-50 -70 -49 -69
-50 -68 -49 -67
-50 -66 -49 -65
-50 -64 -49 -63
-50 -62 -49 -61
-50 -60 -49 -59
-50 -58 -49 -57
-50 -56 -49 -55
-50 -54 -49 -53
-50 -52 -49 -51
-50 -50 -49 -49
-50 -48 -49 -47
-50 -46 -49 -45
-50 -44 -49 -43
-50 -42 -49 -41
-50 -40 -49 -39
-50 -38 -49 -37
-50 -36 -49 -35
-50 -34 -49 -33
-50 -32 -49 -31
-50 -30 -49 -29
-50 -28 -49 -27
-50 -26 -49 -25
-50 -24 -49 -23
-50 -22 -49 -21
-50 -20 -49 -19
-50 -18 -49 -17
-50 -16 -49 -15
-50 -14 -49 -13
-50 -12 -49 -11
-50 -10 -49 -9
-50 -8 -49 -7
-50 -6 -49 -5
-50 -4 -49 -3
-50 -2 -49 -1
-50 0 -49 1
-50 2 -49 3
-50 4 -49 5
-50 6 -49 7
-50 8 -49 9
-50 10 -49 11
-50 12 -49 13
-50 14 -49 15
-50 16 -49 17
-50 18 -49 19
-50 20 -49 21
-50 22 -49 23
-50 24 -49 25
-50 26 -49 27
-50 28 -49 29
-50 30 -49 31
-50 32 -49 33
-50 34 -49 35
-50 36 -49 37
-50 38 -49 39
-50 40 -49 41
-50 42 -49 43
-50 44 -49 45
-50 46 -49 47
-50 48 -49 49
-50 50 -49 51
-50 52 -49 53
-50 54 -49 55
-50 56 -49 57
-50 58 -49 59
-50 60 -49 61
-50 62 -49 63
-50 64 -49 65
-50 66 -49 67
-50 68 -49 69
-48 -70 -47 -69
-48 -68 -47 -67
-48 -66 -47 -65
-48 -64 -47 -63
-48 -62 -47 -61
-48 -60 -47 -59
-48 -58 -47 -57
-48 -56 -47 -55
-48 -54 -47 -53
-48 -52 -47 -51
-48 -50 -47 -49
-48 -48 -47 -47
-48 -46 -47 -45
-48 -44 -47 -43
-48 -42 -47 -41
-48 -40 -47 -39
-48 -38 -47 -37
-48 -36 -47 -35
-48 -34 -47 -33
-48 -32 -47 -31
-48 -30 -47 -29
-48 -28 -47 -27
-48 -26 -47 -25
-48 -24 -47 -23
-48 -22 -47 -21
-48 -20 -47 -19
-48 -18 -47 -17
-48 -16 -47 -15
-48 -14 -47 -13
-48 -12 -47 -11
-48 -10 -47 -9
-48 -8 -47 -7
-48 -6 -47 -5
-48 -4 -47 -3
-48 -2 -47 -1
-48 0 -47 1
-48 2 -47 3
-48 4 -47 5
-48 6 -47 7
-48 8 -47 9
-48 10 -47 11
-48 12 -47 13
-48 14 -47 15
-48 16 -47 17
-48 18 -47 19
-48 20 -47 21
-48 22 -47 23
-48 24 -47 25
-48 26 -47 27
-48 28 -47 29
-48 30 -47 31
-48 32 -47 33
-48 34 -47 35
-48 36 -47 37
-48 38 -47 39
-48 40 -47 41
-48 42 -47 43
-48 44 -47 45
-48 46 -47 47
-48 48 -47 49
-48 50 -47 51
-48 52 -47 53
-48 54 -47 55
-48 56 -47 57
-48 58 -47 59
-48 60 -47 61
-48 62 -47 63
-48 64 -47 65
-48 66 -47 67
-48 68 -47 69
-46 -70 -45 -69
-46 -68 -45 -67
-46 -66 -45 -65
-46 -64 -45 -63
-46 -62 -45 -61
-46 -60 -45 -59
-46 -58 -45 -57
-46 -56 -45 -55
-46 -54 -45 -53
-46 -52 -45 -51
-46 -50 -45 -49
-46 -48 -45 -47
-46 -46 -45 -45
-46 -44 -45 -43
-46 -42 -45 -41
-46 -40 -45 -39
-46 -38 -45 -37
-46 -36 -45 -35
-46 -34 -45 -33
-46 -32 -45 -31
-46 -30 -45 -29
-46 -28 -45 -27
-46 -26 -45 -25
-46 -24 -45 -23
-46 -22 -45 -21
-46 -20 -45 -19
-46 -18 -45 -17
-46 -16 -45 -15
-46 -14 -45 -13
-46 -12 -45 -11
-46 -10 -45 -9
-46 -8 -45 -7
-46 -6 -45 -5
-46 -4 -45 -3
-46 -2 -45 -1
-46 0 -45 1
-46 2 -45 3
-46 4 -45 5
-46 6 -45 7
-46 8 -45 9
-46 10 -45 11
-46 12 -45 13
-46 14 -45 15
-46 16 -45 17
-46 18 -45 19
-46 20 -45 21
-46 22 -45 23
-46 24 -45 25
-46 26 -45 27
-46 28 -45 29
-46 30 -45 31
-46 32 -45 33
-46 34 -45 35
-46 36 -45 37
-46 38 -45 39
-46 40 -45 41
-46 42 -45 43
-46 44 -45 45
-46 46 -45 47
-46 48 -45 49
-46 50 -45 51
-46 52 -45 53
-46 54 -45 55
-46 56 -45 57
-46 58 -45 59
-46 60 -45 61
-46 62 -45 63
-46 64 -45 65
-46 66 -45 67
-46 68 -45 69
-44 -70 -43 -69
-44 -68 -43 -67
-44 -66 -43 -65
-44 -64 -43 -63
-44 -62 -43 -61
-44 -60 -43 -59
-44 -58 -43 -57
-44 -56 -43 -55
-44 -54 -43 -53
-44 -52 -43 -51
-44 -50 -43 -49
-44 -48 -43 -47
-44 -46 -43 -45
-44 -44 -43 -43
-44 -42 -43 -41
-44 -40 -43 -39
-44 -38 -43 -37
-44 -36 -43 -35
-44 -34 -43 -33
-44 -32 -43 -31
-44 -30 -43 -29
-44 -28 -43 -27
-44 -26 -43 -25
-44 -24 -43 -23
-44 -22 -43 -21
-44 -20 -43 -19
-44 -18 -43 -17
-44 -16 -43 -15
-44 -14 -43 -13
-44 -12 -43 -11
-44 -10 -43 -9
-44 -8 -43 -7
-44 -6 -43 -5
-44 -4 -43 -3
-44 -2 -43 -1
-44 0 -43 1
-44 2 -43 3
-44 4 -43 5
-44 6 -43 7
-44 8 -43 9
-44 10 -43 11
-44 12 -43 13
-44 14 -43 15
-44 16 -43 17
-44 18 -43 19
-44 20 -43 21
-44 22 -43 23
-44 24 -43 25
-44 26 -43 27
-44 28 -43 29
-44 30 -43 31
-44 32 -43 33
-44 34 -43 35
-44 36 -43 37
-44 38 -43 39
-44 40 -43 41
-44 42 -43 43
-44 44 -43 45
-44 46 -43 47
-44 48 -43 49
-44 50 -43 51
-44 52 -43 53
-44 54 -43 55
-44 56 -43 57
-44 58 -43 59
-44 60 -43 61
-44 62 -43 63
-44 64 -43 65
-44 66 -43 67
-44 68 -43 69
-42 -70 -41 -69
-42 -68 -41 -67
-42 -66 -41 -65
-42 -64 -41 -63
-42 -62 -41 -61
-42 -60 -41 -59
-42 -58 -41 -57
-42 -56 -41 -55
-42 -54 -41 -53
-42 -52 -41 -51
-42 -50 -41 -49
-42 -48 -41 -47
-42 -46 -41 -45
-42 -44 -41 -43
-42 -42 -41 -41
-42 -40 -41 -39
-42 -38 -41 -37
-42 -36 -41 -35
-42 -34 -41 -33
-42 -32 -41 -31
-42 -30 -41 -29
-42 -28 -41 -27
-42 -26 -41 -25
-42 -24 -41 -23
-42 -22 -41 -21
-42 -20 -41 -19
-42 -18 -41 -17
-42 -16 -41 -15
-42 -14 -41 -13
-42 -12 -41 -11
-42 -10 -41 -9
-42 -8 -41 -7
-42 -6 -41 -5
-42 -4 -41 -3
-42 -2 -41 -1
-42 0 -41 1
-42 2 -41 3
-42 4 -41 5
-42 6 -41 7
-42 8 -41 9
-42 10 -41 11
-42 12 -41 13
-42 14 -41 15
-42 16 -41 17
-42 18 -41 19
-42 20 -41 21
-42 22 -41 23
-42 24 -41 25
-42 26 -41 27
-42 28 -41 29
-42 30 -41 31
-42 32 -41 33
-42 34 -41 35
-42 36 -41 37
-42 38 -41 39
-42 40 -41 41
-42 42 -41 43
-42 44 -41 45
-42 46 -41 47
-42 48 -41 49
-42 50 -41 51
-42 52 -41 53
-42 54 -41 55
-42 56 -41 57
-42 58 -41 59
-42 60 -41 61
-42 62 -41 63
-42 64 -41 65
-42 66 -41 67
-42 68 -41 69
-40 -70 -39 -69
-40 -68 -39 -67
-40 -66 -39 -65
-40 -64 -39 -63
-40 -62 -39 -61
-40 -60 -39 -59
-40 -58 -39 -57
-40 -56 -39 -55
-40 -54 -39 -53
-40 -52 -39 -51
-40 -50 -39 -49
-40 -48 -39 -47
-40 -46 -39 -45
-40 -44 -39 -43
-40 -42 -39 -41
-40 -40 -39 -39
-40 -38 -39 -37
-40 -36 -39 -35
-40 -34 -39 -33
-40 -32 -39 -31
-40 -30 -39 -29
-40 -28 -39 -27
-40 -26 -39 -25
-40 -24 -39 -23
-40 -22 -39 -21
-40 -20 -39 -19
-40 -18 -39 -17
-40 -16 -39 -15
-40 -14 -39 -13
-40 -12 -39 -11
-40 -10 -39 -9
-40 -8 -39 -7
-40 -6 -39 -5
-40 -4 -39 -3
-40 -2 -39 -1
-40 0 -39 1
-40 2 -39 3
-40 4 -39 5
-40 6 -39 7
-40 8 -39 9
-40 10 -39 11
-40 12 -39 13
-40 14 -39 15
-40 16 -39 17
-40 18 -39 19
-40 20 -39 21
-40 22 -39 23
-40 24 -39 25
-40 26 -39 27
-40 28 -39 29
-40 30 -39 31
-40 32 -39 33
-40 34 -39 35
-40 36 -39 37
-40 38 -39 39
-40 40 -39 41
-40 42 -39 43
-40 44 -39 45
-40 46 -39 47
-40 48 -39 49
-40 50 -39 51
-40 52 -39 53
-40 54 -39 55
-40 56 -39 57
-40 58 -39 59
-40 60 -39 61
-40 62 -39 63
-40 64 -39 65
-40 66 -39 67
-40 68 -39 69
-38 -70 -37 -69
-38 -68 -37 -67
-38 -66 -37 -65
-38 -64 -37 -63
-38 -62 -37 -61
-38 -60 -37 -59
-38 -58 -37 -57
-38 -56 -37 -55
-38 -54 -37 -53
-38 -52 -37 -51
-38 -50 -37 -49
-38 -48 -37 -47
-38 -46 -37 -45
-38 -44 -37 -43
-38 -42 -37 -41
-38 -40 -37 -39
-38 -38 -37 -37
-38 -36 -37 -35
-38 -34 -37 -33
-38 -32 -37 -31
-38 -30 -37 -29
-38 -28 -37 -27
-38 -26 -37 -25
-38 -24 -37 -23
-38 -22 -37 -21
-38 -20 -37 -19
-38 -18 -37 -17
-38 -16 -37 -15
-38 -14 -37 -13
-38 -12 -37 -11
-38 -10 -37 -9
-38 -8 -37 -7
-38 -6 -37 -5
-38 -4 -37 -3
-38 -2 -37 -1
-38 0 -37 1
-38 2 -37 3
-38 4 -37 5
-38 6 -37 7
-38 8 -37 9
-38 10 -37 11
-38 12 -37 13
-38 14 -37 15
-38 16 -37 17
-38 18 -37 19
-38 20 -37 21
-38 22 -37 23
-38 24 -37 25
-38 26 -37 27
-38 28 -37 29
-38 30 -37 31
-38 32 -37 33
-38 34 -37 35
-38 36 -37 37
-38 38 -37 39
-38 40 -37 41
-38 42 -37 43
-38 44 -37 45
-38 46 -37 47
-38 48 -37 49
-38 50 -37 51
-38 52 -37 53
-38 54 -37 55
-38 56 -37 57
-38 58 -37 59
-38 60 -37 61
-38 62 -37 63
-38 64 -37 65
-38 66 -37 67
-38 68 -37 69
-36 -70 -35 -69
-36 -68 -35 -67
-36 -66 -35 -65
-36 -64 -35 -63
-36 -62 -35 -61
-36 -60 -35 -59
-36 -58 -35 -57
-36 -56 -35 -55
-36 -54 -35 -53
-36 -52 -35 -51
-36 -50 -35 -49
-36 -48 -35 -47
-36 -46 -35 -45
-36 -44 -35 -43
-36 -42 -35 -41
-36 -40 -35 -39
-36 -38 -35 -37
-36 -36 -35 -35
-36 -34 -35 -33
-36 -32 -35 -31
-36 -30 -35 -29
-36 -28 -35 -27
-36 -26 -35 -25
-36 -24 -35 -23
-36 -22 -35 -21
-36 -20 -35 -19
-36 -18 -35 -17
-36 -16 -35 -15
-36 -14 -35 -13
-36 -12 -35 -11
-36 -10 -35 -9
-36 -8 -35 -7
-36 -6 -35 -5
-36 -4 -35 -3
-36 -2 -35 -1
-36 0 -35 1
-36 2 -35 3
-36 4 -35 5
-36 6 -35 7
-36 8 -35 9
-36 10 -35 11
-36 12 -35 13
-36 14 -35 15
-36 16 -35 17
-36 18 -35 19
-36 20 -35 21
-36 22 -35 23
-36 24 -35 25
-36 26 -35 27
-36 28 -35 29
-36 30 -35 31
-36 32 -35 33
-36 34 -35 35
-36 36 -35 37
-36 38 -35 39
-36 40 -35 41
-36 42 -35 43
-36 44 -35 45
-36 46 -35 47
-36 48 -35 49
-36 50 -35 51
-36 52 -35 53
-36 54 -35 55
-36 56 -35 57
-36 58 -35 59
-36 60 -35 61
-36 62 -35 63
-36 64 -35 65
-36 66 -35 67
-36 68 -35 69
-34 -70 -33 -69
-34 -68 -33 -67
-34 -66 -33 -65
-34 -64 -33 -63
-34 -62 -33 -61
-34 -60 -33 -59
-34 -58 -33 -57
-34 -56 -33 -55
-34 -54 -33 -53
-34 -52 -33 -51
-34 -50 -33 -49
-34 -48 -33 -47
-34 -46 -33 -45
-34 -44 -33 -43
-34 -42 -33 -41
-34 -40 -33 -39
-34 -38 -33 -37
-34 -36 -33 -35
-34 -34 -33 -33
-34 -32 -33 -31
-34 -30 -33 -29
-34 -28 -33 -27
-34 -26 -33 -25
-34 -24 -33 -23
-34 -22 -33 -21
-34 -20 -33 -19
-34 -18 -33 -17
-34 -16 -33 -15
-34 -14 -33 -13
-34 -12 -33 -11
-34 -10 -33 -9
-34 -8 -33 -7
-34 -6 -33 -5
-34 -4 -33 -3
-34 -2 -33 -1
-34 0 -33 1
-34 2 -33 3
-34 4 -33 5
-34 6 -33 7
-34 8 -33 9
-34 10 -33 11
-34 12 -33 13
-34 14 -33 15
-34 16 -33 17
-34 18 -33 19
-34 20 -33 21
-34 22 -33 23
-34 24 -33 25
-34 26 -33 27
-34 28 -33 29
-34 30 -33 31
-34 32 -33 33
-34 34 -33 35
-34 36 -33 37
-34 38 -33 39
-34 40 -33 41
-34 42 -33 43
-34 44 -33 45
-34 46 -33 47
-34 48 -33 49
-34 50 -33 51
-34 52 -33 53
-34 54 -33 55
-34 56 -33 57
-34 58 -33 59
-34 60 -33 61
-34 62 -33 63
-34 64 -33 65
-34 66 -33 67
-34 68 -33 69
-32 -70 -31 -69
-32 -68 -31 -67
-32 -66 -31 -65
-32 -64 -31 -63
-32 -62 -31 -61
-32 -60 -31 -59
-32 -58 -31 -57
-32 -56 -31 -55
-32 -54 -31 -53
-32 -52 -31 -51
-32 -50 -31 -49
-32 -48 -31 -47
-32 -46 -31 -45
-32 -44 -31 -43
-32 -42 -31 -41
-32 -40 -31 -39
-32 -38 -31 -37
-32 -36 -31 -35
-32 -34 -31 -33
-32 -32 -31 -31
-32 -30 -31 -29
-32 -28 -31 -27
-32 -26 -31 -25
-32 -24 -31 -23
-32 -22 -31 -21
-32 -20 -31 -19
-32 -18 -31 -17
-32 -16 -31 -15
-32 -14 -31 -13
-32 -12 -31 -11
-32 -10 -31 -9
-32 -8 -31 -7
-32 -6 -31 -5
-32 -4 -31 -3
-32 -2 -31 -1
-32 0 -31 1
-32 2 -31 3
-32 4 -31 5
-32 6 -31 7
-32 8 -31 9
-32 10 -31 11
-32 12 -31 13
-32 14 -31 15
-32 16 -31 17
-32 18 -31 19
-32 20 -31 21
-32 22 -31 23
-32 24 -31 25
-32 26 -31 27
-32 28 -31 29
-32 30 -31 31
-32 32 -31 33
-32 34 -31 35
-32 36 -31 37
-32 38 -31 39
-32 40 -31 41
-32 42 -31 43
-32 44 -31 45
-32 46 -31 47
-32 48 -31 49
-32 50 -31 51
-32 52 -31 53
-32 54 -31 55
-32 56 -31 57
-32 58 -31 59
-32 60 -31 61
-32 62 -31 63
-32 64 -31 65
-32 66 -31 67
-32 68 -31 69
-30 -70 -29 -69
-30 -68 -29 -67
-30 -66 -29 -65
-30 -64 -29 -63
-30 -62 -29 -61
-30 -60 -29 -59
-30 -58 -29 -57
-30 -56 -29 -55
-30 -54 -29 -53
-30 -52 -29 -51
-30 -50 -29 -49
-30 -48 -29 -47
-30 -46 -29 -45
-30 -44 -29 -43
-30 -42 -29 -41
-30 -40 -29 -39
-30 -38 -29 -37
-30 -36 -29 -35
-30 -34 -29 -33
-30 -32 -29 -31
-30 -30 -29 -29
-30 -28 -29 -27
-30 -26 -29 -25
-30 -24 -29 -23
-30 -22 -29 -21
-30 -20 -29 -19
-30 -18 -29 -17
-30 -16 -29 -15
-30 -14 -29 -13
-30 -12 -29 -11
-30 -10 -29 -9
-30 -8 -29 -7
-30 -6 -29 -5
-30 -4 -29 -3
-30 -2 -29 -1
-30 0 -29 1
-30 2 -29 3
-30 4 -29 5
-30 6 -29 7
-30 8 -29 9
-30 10 -29 11
-30 12 -29 13
-30 14 -29 15
-30 16 -29 17
-30 18 -29 19
-30 20 -29 21
-30 22 -29 23
-30 24 -29 25
-30 26 -29 27
-30 28 -29 29
-30 30 -29 31
-30 32 -29 33
-30 34 -29 35
-30 36 -29 37
-30 38 -29 39
-30 40 -29 41
-30 42 -29 43
-30 44 -29 45
-30 46 -29 47
-30 48 -29 49
-30 50 -29 51
-30 52 -29 53
-30 54 -29 55
-30 56 -29 57
-30 58 -29 59
-30 60 -29 61
-30 62 -29 63
-30 64 -29 65
-30 66 -29 67
-30 68 -29 69
-28 -70 -27 -69
-28 -68 -27 -67
-28 -66 -27 -65
-28 -64 -27 -63
-28 -62 -27 -61
-28 -60 -27 -59
-28 -58 -27 -57
-28 -56 -27 -55
-28 -54 -27 -53
-28 -52 -27 -51
-28 -50 -27 -49
-28 -48 -27 -47
-28 -46 -27 -45
-28 -44 -27 -43
-28 -42 -27 -41
-28 -40 -27 -39
-28 -38 -27 -37
-28 -36 -27 -35
-28 -34 -27 -33
-28 -32 -27 -31
-28 -30 -27 -29
-28 -28 -27 -27
-28 -26 -27 -25
-28 -24 -27 -23
-28 -22 -27 -21
-28 -20 -27 -19
-28 -18 -27 -17
-28 -16 -27 -15
-28 -14 -27 -13
-28 -12 -27 -11
-28 -10 -27 -9
-28 -8 -27 -7
-28 -6 -27 -5
-28 -4 -27 -3
-28 -2 -27 -1
-28 0 -27 1
-28 2 -27 3
-28 4 -27 5
-28 6 -27 7
-28 8 -27 9
-28 10 -27 11
-28 12 -27 13
-28 14 -27 15
-28 16 -27 17
-28 18 -27 19
-28 20 -27 21
-28 22 -27 23
-28 24 -27 25
-28 26 -27 27
-28 28 -27 29
-28 30 -27 31
-28 32 -27 33
-28 34 -27 35
-28 36 -27 37
-28 38 -27 39
-28 40 -27 41
-28 42 -27 43
-28 44 -27 45
-28 46 -27 47
-28 48 -27 49
-28 50 -27 51
-28 52 -27 53
-28 54 -27 55
-28 56 -27 57
-28 58 -27 59
-28 60 -27 61
-28 62 -27 63
-28 64 -27 65
-28 66 -27 67
-28 68 -27 69
-26 -70 -25 -69
-26 -68 -25 -67
-26 -66 -25 -65
-26 -64 -25 -63
-26 -62 -25 -61
-26 -60 -25 -59
-26 -58 -25 -57
-26 -56 -25 -55
-26 -54 -25 -53
-26 -52 -25 -51
-26 -50 -25 -49
-26 -48 -25 -47
-26 -46 -25 -45
-26 -44 -25 -43
-26 -42 -25 -41
-26 -40 -25 -39
-26 -38 -25 -37
-26 -36 -25 -35
-26 -34 -25 -33
-26 -32 -25 -31
-26 -30 -25 -29
-26 -28 -25 -27
-26 -26 -25 -25
-26 -24 -25 -23
-26 -22 -25 -21
-26 -20 -25 -19
-26 -18 -25 -17
-26 -16 -25 -15
-26 -14 -25 -13
-26 -12 -25 -11
-26 -10 -25 -9
-26 -8 -25 -7
-26 -6 -25 -5
-26 -4 -25 -3
-26 -2 -25 -1
-26 0 -25 1
-26 2 -25 3
-26 4 -25 5
-26 6 -25 7
-26 8 -25 9
-26 10 -25 11
-26 12 -25 13
-26 14 -25 15
-26 16 -25 17
-26 18 -25 19
-26 20 -25 21
-26 22 -25 23
-26 24 -25 25
-26 26 -25 27
-26 28 -25 29
-26 30 -25 31
-26 32 -25 33
-26 34 -25 35
-26 36 -25 37
-26 38 -25 39
-26 40 -25 41
-26 42 -25 43
-26 44 -25 45
-26 46 -25 47
-26 48 -25 49
-26 50 -25 51
-26 52 -25 53
-26 54 -25 55
-26 56 -25 57
-26 58 -25 59
-26 60 -25 61
-26 62 -25 63
-26 64 -25 65
-26 66 -25 67
-26 68 -25 69
-24 -70 -23 -69
-24 -68 -23 -67
-24 -66 -23 -65
-24 -64 -23 -63
-24 -62 -23 -61
-24 -60 -23 -59
-24 -58 -23 -57
-24 -56 -23 -55
-24 -54 -23 -53
-24 -52 -23 -51
-24 -50 -23 -49
-24 -48 -23 -47
-24 -46 -23 -45
-24 -44 -23 -43
-24 -42 -23 -41
-24 -40 -23 -39
-24 -38 -23 -37
-24 -36 -23 -35
-24 -34 -23 -33
-24 -32 -23 -31
-24 -30 -23 -29
-24 -28 -23 -27
-24 -26 -23 -25
-24 -24 -23 -23
-24 -22 -23 -21
-24 -20 -23 -19
-24 -18 -23 -17
-24 -16 -23 -15
-24 -14 -23 -13
-24 -12 -23 -11
-24 -10 -23 -9
-24 -8 -23 -7
-24 -6 -23 -5
-24 -4 -23 -3
-24 -2 -23 -1
-24 0 -23 1
-24 2 -23 3
-24 4 -23 5
-24 6 -23 7
-24 8 -23 9
-24 10 -23 11
-24 12 -23 13
-24 14 -23 15
-24 16 -23 17
-24 18 -23 19
-24 20 -23 21
-24 22 -23 23
-24 24 -23 25
-24 26 -23 27
-24 28 -23 29
-24 30 -23 31
-24 32 -23 33
-24 34 -23 35
-24 36 -23 37
-24 38 -23 39
-24 40 -23 41
-24 42 -23 43
-24 44 -23 45
-24 46 -23 47
-24 48 -23 49
-24 50 -23 51
-24 52 -23 53
-24 54 -23 55
-24 56 -23 57
-24 58 -23 59
-24 60 -23 61
-24 62 -23 63
-24 64 -23 65
-24 66 -23 67
-24 68 -23 69
-22 -70 -21 -69
-22 -68 -21 -67
-22 -66 -21 -65
-22 -64 -21 -63
-22 -62 -21 -61
-22 -60 -21 -59
-22 -58 -21 -57
-22 -56 -21 -55
-22 -54 -21 -53
-22 -52 -21 -51
-22 -50 -21 -49
-22 -48 -21 -47
-22 -46 -21 -45
-22 -44 -21 -43
-22 -42 -21 -41
-22 -40 -21 -39
-22 -38 -21 -37
-22 -36 -21 -35
-22 -34 -21 -33
-22 -32 -21 -31
-22 -30 -21 -29
-22 -28 -21 -27
-22 -26 -21 -25
-22 -24 -21 -23
-22 -22 -21 -21
-22 -20 -21 -19
-22 -18 -21 -17
-22 -16 -21 -15
-22 -14 -21 -13
-22 -12 -21 -11
-22 -10 -21 -9
-22 -8 -21 -7
-22 -6 -21 -5
-22 -4 -21 -3
-22 -2 -21 -1
-22 0 -21 1
-22 2 -21 3
-22 4 -21 5
-22 6 -21 7
-22 8 -21 9
-22 10 -21 11
-22 12 -21 13
-22 14 -21 15
-22 16 -21 17
-22 18 -21 19
-22 20 -21 21
-22 22 -21 23
-22 24 -21 25
-22 26 -21 27
-22 28 -21 29
-22 30 -21 31
-22 32 -21 33
-22 34 -21 35
-22 36 -21 37
-22 38 -21 39
-22 40 -21 41
-22 42 -21 43
-22 44 -21 45
-22 46 -21 47
-22 48 -21 49
-22 50 -21 51
-22 52 -21 53
-22 54 -21 55
-22 56 -21 57
-22 58 -21 59
-22 60 -21 61
-22 62 -21 63
-22 64 -21 65
-22 66 -21 67
-22 68 -21 69
-20 -70 -19 -69
-20 -68 -19 -67
-20 -66 -19 -65
-20 -64 -19 -63
-20 -62 -19 -61
-20 -60 -19 -59
-20 -58 -19 -57
-20 -56 -19 -55
-20 -54 -19 -53
-20 -52 -19 -51
-20 -50 -19 -49
-20 -48 -19 -47
-20 -46 -19 -45
-20 -44 -19 -43
-20 -42 -19 -41
-20 -40 -19 -39
-20 -38 -19 -37
-20 -36 -19 -35
-20 -34 -19 -33
-20 -32 -19 -31
-20 -30 -19 -29
-20 -28 -19 -27
-20 -26 -19 -25
-20 -24 -19 -23
-20 -22 -19 -21
-20 -20 -19 -19
-20 -18 -19 -17
-20 -16 -19 -15
-20 -14 -19 -13
-20 -12 -19 -11
-20 -10 -19 -9
-20 -8 -19 -7
-20 -6 -19 -5
-20 -4 -19 -3
-20 -2 -19 -1
-20 0 -19 1
-20 2 -19 3
-20 4 -19 5
-20 6 -19 7
-20 8 -19 9
-20 10 -19 11
-20 12 -19 13
-20 14 -19 15
-20 16 -19 17
-20 18 -19 19
-20 20 -19 21
-20 22 -19 23
